제목,label
"미국 상원의원, 대만 총통 만나 무기 인도, 조속히 하겠다 ",0
"北, 처음엔 日 향해 정상각도로 쐈다 화들짝 대피령 내린 이유",0
이재명 정부가 대통령실 도청 덮나  미국에 공동조사 요구 검토하라,0
"이재명, 선거법 위반공판서 유동규와 다시 대면",0
"민주 박홍근 양곡관리법, 후속 입법 준비 27일 반드시 간호법 처리",0
"北, 신형 고체연료 ICBM 화성18형시험발사 확인",0
"홍준표 편드는 野 결국 전광훈 손 들어준 국힘, 막장 그 자체",0
"박환희 대한민국시도의회운영위원장협의회 회장, 제6차 정기회참석",0
野 후속 입법 통해 양곡관리법 정상화,0
지역 협동조합 없이 돌봄 복지 어떻게? 지원 축소 폐지 역주행 정부,0
아방궁 오명 청남대 개방 20년 1360만명 방문..입장료 수입 426억원,0
尹정부 첫 통일백서 北 아킬레스건 인권문제 전면 내세웠다,0
경제도지사 김동연의 승부수,0
"홍준표 해촉, 대통령실 격분 탓? 하태경 횟집서 분위기 좋아",0
"北, 개성공단 내 韓 기업 설비로 쿠쿠밥솥무단 생산",0
 향긋한 봄 냄새...100만 송이 튤립 만개한 대구,0
"함소원, 이번엔 베트남 부동산 투자? 매물 보러 나왔다",0
"北, 고체 연료 사용한 화성-18형발사 장면 공개",0
"美, 尹 방미 앞두고 미안한 기색...도감청 확정할 단서 없어",0
김정은 핵반격 태세 급진전 킬체인 위협 고체 ICBM과시,0
"홍준표 김기현, 지도력 찾는다면 근데 그 버릇 버릴수 있을까",0
"홍준표, 김기현 비판 욕설 극우 목사나 끼고 돌면서 나를 배제",0
홍준표 불쾌한 과거로 묻겠다 김기현 뒤통수글은 삭제,0
"홍준표 나 밟고 가라, 기꺼이 밑거름 되겠지만 버릇 버릴 수 있을지",0
"국민의힘, 민주당 주도 방송법 직회부헌재 판단 구한다",0
정부 당국자 美 도 감청 단서 없어 한미 정상회담 때 사이버 협력 발표,0
태영호 홍준표 해촉지도부 모두 찬성 洪 발끈예상했다,0
"홍준표 해촉, 대통령실 격분 탓? 하태경 횟집서 분위기 좋았다",0
"또, 정순신 없는 정순신 아들 학폭 청문회",0
탈북어민 강제북송적법했나 재판 준비절차 시작,0
검찰 송영길 선출 위해 민주당 의원 10~20명 포함 9400만원 전달,0
"北, 신형 고체연료 ICBM 화성-18형시험발사 확인",0
"北, 고체연료 화성-18 ICBM 쐈다 김정은 극도의 공포 시달릴 것",0
 김정은 적들 극도의 불안 공포에 시달리게 할 것,0
김정은 극도의 불안과 공포 시달리게 할 것  첫 고체연료 ICBM 시험발사 발표,0
유승민 文 5년 간 진보 위선 똑똑히 봐 민주 반성해야,0
 북 고체연료 사용 화성포-18형 어제 첫 시험발사,0
尹 거부권 단초 된 그 보고서 뭐길래 서로 부실 과장 맹공,0
 감축 목표 40%로 올려놓고 정작 文정부는 온실가스 안 줄였다,0
고체 미사일사전탐지 어려워 한국형 킬체인흔들,0
간호조무사 가방끈 길면 안된다? 간호법 희한한 학력 상한,0
내년 평양 갈까 수교 60년 캐나다 의원단이 착잡함 느낀 곳,0
오세훈 몰아세운 장제원 입김 부나 다시 커진 産銀 부산 이전,0
국회 전원위 선거제 토론 나흘 與 박수 받은 野의원 발언은,0
" 탄소감축 떠안은 尹정부, 결국은 원전이 성패 가를 것",0
"미군 이전에 동두천 경제 큰 타격 정부, GTX 연장 등 배려 절실",0
통일과 나눔 아카데미 19기 입학식,0
 김영준씨 별세 외,0
김재형 한국신문윤리위원회 위원장,0
"BBQ 윤홍근 회장, 美 뉴저지의회 공로장",0
화웨이 VR기기 써보는 룰라 브라질 대통령 부부,0
김기현 洪 상임고문 해촉 홍준표 옹졸한 정치하나,0
징용 피해자 15명 중 10명이 제3자 배상동의,0
"北, 개성공단 설비 무단으로 사용해 쿠쿠밥솥 만들어",0
"北, 고체연료 ICBM 쐈나 킬체인 무력화 가능성",0
"與野, 2007년에도 미래세대 착취법시도 노무현 정부는 막았다",0
재정준칙 없는 예타 완화 MZ세대 착취법거부해야,0
예타 면제20조짜리 영 호남 공항법은 통과,0
" 아마추어식 불안, 미숙한 외교 안보 근본 원인 찾아야",0
"2021년 野전대는 송영길, 친문 홍영표에 0.59%p차 박빙 승리",0
"송영길 측근 윤관석 강래구가 주도, 인천 수도권 의원에 돈 살포",0
" 또 정당 경선 돈봉투 의혹, 소득 3만불 넘는 곳 중 이런 나라 있겠나",0
 국민연금의 존재 의의,0
"野, 尹거부권양곡법 재투표 강행 부결",0
윤관석 의원들에게 돈 뿌려야300만원 봉투 10개씩 두번 전달,0
"北, 신형 고체연료 ICBM 처음 쐈다",0
민주당 전대 돈봉투 의혹커지는 파장,0
2분기 전기료 인상폭 kWh당 10원미만 유력 이르면 내주 결정,0
"日, J-얼러트발령했다 정정 출근길 긴급 대피",0
"韓, 美전폭기 등 한반도 전개시 기획 단계부터 관여",0
통일부 풍계리 핵실험장 인근 탈북민 피폭 조사,0
"징용배상 확정판결15명 중 10명, 정부 배상금 수령 신청",0
"국힘-민주, 총선앞 텃밭 표 잡기엔 협치TK신공항-광주 軍공항 이전 본회의 처리",0
신문윤리위원장 김재형씨,0
김기현 설전 도 넘어 홍준표 상임고문 해촉 洪 엉뚱한데 화풀이,0
"與내부 대통령실, 美감청 의혹 성급히 대응 말아야",0
與 민주당 쩐당대회 민주 檢 곶감 빼먹듯 수사,0
"송영길, 불법자금 의혹 언급 않고 이정근 일탈 도의적 책임",0
" 野는 국익 팽개치고 사생결단 전면전, 與는 웰빙",0
"사우디, 反美이란 이어 시리아와 관계 정상화",0
한일상의 회장단회의 6년만에 재개 6월 부산서 개최,0
광고주協 경제홍보위원장에 이태길씨,0
네덜란드는 인구 1% 농민이 GDP의 8% 생산 한국은 4%가 3%만 생산,0
" 선거제 개혁, 이제 국민이 나설 때다",0
 당신은 좋은 사람입니까,0
" 양곡법 재표결, 간호법 강행 이런 국회 필요한가",0
 野 당대표 선거에 돈 뿌려졌다면 공당 자격 없다,0
"한일 상의 회장단 회의, 6년 만에 부산서 개최",0
사우디 시리아 외교관계 회복 중동 해빙美 영향력 급속 위축,0
 대통령이 긴장하면 시민이 자유롭다/김정 북한대학원대 교수,0
 그들만의 MZ세대 활용법/정서린 산업부 차장,0
송영길 野 의원 줄줄이 수사선상 전대 돈 봉투내년 총선판 흔드나,0
"北, 한미회담 前 고강도 도발7차 핵실험 ICBM 정상발사 나서나 ",0
韓 한미일 공조 강화 美 동맹 위해 모든 조처,0
이전 北미사일과 궤적 제원 달라 고체연료 땐 탐지 대응 어려워,0
전원위 선거제 개편 성과 없이 끝나 소위원회로 불씨 살리나,0
日강제동원 제3자 배상금10명 수용,0
국경 넘자 납치 성폭행 인신매매 강제 결혼 처참한 中 탈북여성들,0
민주 대통령실 졸속 이전 안보 공백 경제 외교 국방 후퇴,0
"김기현, 홍준표 해촉 洪 전광훈 위촉해라",0
"양곡법, 국회 재표결서 부결",0
시속 530㎞ 비행 중 고난도 공중급유,0
"北, 새로운 탄도미사일 도발 고체연료 ICBM 가능성",0
 대한민국 정통 세력의 한국사 교과서는 왜 아직 없나,0
美 최고령 女의원 사퇴요구에 펠로시 男의원엔 안 그러면서,0
" 윤희숙, 김미애 같은 사람 어디 없소?",0
박정희 시해 소식 DJ 첫마디는 이러면 안되는데였다 ,0
 20년 만의 국회 전원위원회,0
 개 식용방지법은 손흥민 차별예방법일 수도,0
"송영길 캠프, 의원 10여명에 6000만원 전달 정황",0
" 2년 전 민주당 전대 돈살포 의혹, 진상 명백히 밝혀져야",0
 정치력 실종된 간호법 갈등 입법 폭주 안 된다,0
"북, 고체연료 추정 탄도미사일 한국 킬체인무력화 우려",0
김정은 11년 전 실패 지우려 했나 김일성 생일 아닌 13일의 도발,0
"김기현, 홍준표 당 상임고문 해촉 홍 엉뚱한 데 화풀이",0
알박기 인사논란 윤범모 국립현대미술관장 사의 표명,0
 16년 만에 대통령 거부 법안 국회서 부결,0
 강신재씨 外,0
 ESG경제 外,0
강제징용 피해자 유족 10명 배상금 제3자 변제수용,0
양곡법 재투표 부결 간호법은 국회의장이 상정 보류,0
국민의힘 내 통제 받아야 이런 목사에 단호히 선 못긋는 與,0
"北, 이젠 韓美 선제타격무력화할 고체연료 추정ICBM까지",0
野 돈봉투전대 의혹 엄정한 수사만이 檢 기획논란 없앨 것,0
민주 대통령실 졸속 이전 안보 공백 경제 외교 국방 후퇴,0
전원위 선거제 개편 성과 없이 끝나 소위원회로 불씨 살리나,0
국경 넘자 납치 성폭행 인신매매 강제 결혼 처참한 中 탈북여성들,0
"김기현, 홍준표 해촉 洪 전광훈 위촉해라",0
"양곡법, 국회 재표결서 부결",0
"北, 새로운 탄도미사일 도발 고체연료 ICBM 가능성",0
싸가지 없는 진보는 틀렸다 반증해준 재승박덕이준석 ,0
송영길 이정근 일탈 감시 못했다... 수사는 尹정부 국면 전환용,0
"중국, 대만 방문한 마이클 매콜 미 하원외교위원장 제재",0
"中, 대만 방문한 美하원 외교위원장 제재 중국 내 자산 동결",0
"선거제 개혁 기획, 중심 잡힌 어젠다 제기 챗GPT 부작용도 다뤄줬으면",0
"文, 언론비평서 소개하며 언론자유가 언론 무책임 방패막이",0
" 정치의 사법화와 검찰화, 민주주의의 근간을 잠식한다",0
김기현 때린 홍준표 되지도 않을 사람 당대표 만드니 뒤통수,0
윤관석 회관 돌며 만나서 처리 이성만 돈 내가 주면 안돼?  민주당 돈봉투의혹 녹음파일,0
환경 파괴 불씨 품은 강원특별법개정안,0
양곡법 결국 폐기 야당 민심 역주행,0
"김기현, 홍준표 상임고문 해촉 여당 전광훈 갈등내홍 양상",0
백인백색 토론 전원위 백지 종료,0
"송영길 전대 캠프, 최소 40명에 9400만원 살포",0
"檢 송영길 캠프 9명, 의원 등 40명에 9400만원 전달 포착",0
당으로 번지는 사법 리스크 민주당 국면 전환용 검찰 기획수사 방어 총력,0
수사대상 의원만 10여명 거론 검찰 저인망식 수사촉각,0
"북, 은밀히 신속 발사 전력화 땐 3축 방어체계무력화 우려",0
"대통령실, 용산 청사 아닌 외부 공간서 도청 가능성배제 안 해",0
"일본, 대피 경보소동 국제사회 향한 도발",0
"북, 고체연료 ICBM 추정 새 탄도미사일 도발",0
" 군 통신선 끊고 고체 탄도미사일쏜 북, 우발적 충돌 막아야",0
" 정치 실종이 빚은 양곡법 충돌, 간호사법도 이럴 텐가",0
새로운 미사일쏜 北...26일 한미 정상회담 겨냥 도발 수위 높이나,0
 김건희 여사 잇단 정치적 발언 부적절하다,0
"與野, 총선앞 텃밭 표 잡기나서 TK 광주 관련 특별법 본회의 통과",0
한국신문윤리위원장에 김재형 전 대법관 인준,0
"민주, 개 식용 금지법 추진하며 손흥민 차별 예방법",0
"민주, 천공개입기정사실화... 재집권하면 청와대로 돌아갈 것",0
"양곡법, 野 재투표 밀어붙였지만 부결 간호법은 의장이 제동걸어 불발",0
"감사원, 국민연금공단 감사 착수 손실금 80조 육박 최악 수익률 배경 등 조사",0
"野, 의사일정 바꿔 간호법 강행 시도 대통령실 거부권 유도 속셈",0
정부 14일 강제동원 피해자 10명에게 배상금 지급 완료,0
"신형 고체 ICBM, 은밀 기습발사 능력 갖춰 다탄두 장착땐 레드라인돌파",0
"尹거부권양곡관리법 개정안, 본회의 재투표서 부결",0
與 원내수석부대표에 재선 이양수 원내대변인 장동혁 전주혜,0
"김기현, 與 상임고문서 홍준표 해촉 洪 엉뚱한데 화풀이",0
尹 거부권양곡법 재투표서 부결 TK신공항 광주 軍공항법은 가결,0
의사-간호사 극한 대치 끝이 없다 간호법 대체 어떻길래,0
양곡법 부결 이어 간호법 상정 무산되자 민주당 의장 과도한 권한행사,0
"쓴소리불편했나 홍준표 잘라낸 김기현, 내홍 깊어지는 여당",0
100인 100색 말잔치 선거제 개편 첫단추제대로 못 끼웠다,0
"국면전환용 수사, 곶감 빼먹듯  민주당, 반발 속 후폭풍 촉각",0
북 고체연료ICBM이면 한국형 킬체인 흔들,0
"민주당 전대 돈봉투수사 검찰, 송영길 전 대표까지 겨누나",0
佛 마크롱 연금개혁법 헌법위원회 위헌법률심판 시나리오는?,0
북 고체연료 ICBM발사 무게 윤석열표 3축체계 흔들리나,0
국민의힘 원내수석에 이양수 원내대변인에 장동혁 전주혜,0
"檢 송영길캠프, 의원 등 최소 40명에 9400만원 전달",0
선거제 개편 전원위소득 없이 마무리 소위원회 구성되나?,0
 성직자들의 선언,0
" 다시, 싱가포르 판타지",0
" 북 고체연료 ICBM 발사, 차원 달라진 위기",0
"민주당 덮친 이정근 파문 송영길, 파리서 일탈 감시 못해 죄송",0
일본 강제 동원 피해자 15명 중 5명은 정부 해법안 거부  10명은 배상금 수령키로,0
"양곡법, 국회 최종 부결  간호법 의료법 본회의 미상정",0
"김영옥 서울시의원, 2023년 대한민국 탑 리더스 대상수상",0
민주 대통령실 졸속 이전 안보 공백 경제 외교도 후퇴,0
"윤 대통령 첫 거부권양곡법, 국회 재투표서 부결",0
광주 대구 군 공항 이전 특별법 본회의 통과 달빛동맹성과,0
"TK신공항, 게임체인저 될 것 특별법 통과로 공항 건설 속도",0
 고공정찰기 U-2S 오산기지 착륙,0
대구경북통합신공항 특별법 국회 본회의 통과...건설비용 차액 국비 지원,0
"김기현, 홍준표 상임고문 해촉 원로 쓴소리 vs. 해당 행위",0
